created,favorite_count,full_text,retweet_count,tweet_id,timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,p1_dog,breed,confidence_level
2016-12-24 22:04:54,8380,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,2191,812781120811126785,2016-12-24 22:04:54,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,Swagger,None,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,True,bull_mastiff,98.93
2016-12-23 19:00:19,15224,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,4252,812372279581671427,2016-12-23 19:00:19,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,10,Moe,None,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,True,golden_retriever,78.49
2016-12-22 17:23:53,8102,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,1647,811985624773361665,2016-12-22 17:23:53,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,Ted,None,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,True,Staffordshire_bullterrier,61.06
2016-12-21 01:44:13,23302,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,7444,811386762094317568,2016-12-21 01:44:13,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,Craig,NoneNonepupperNone,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,True,Pembroke,80.42
2016-12-19 01:26:42,12192,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,3057,810657578271330305,2016-12-19 01:26:42,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,Pavlov,None,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,True,malamute,75.35
2016-12-18 00:43:57,39640,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13369,810284430598270976,2016-12-18 00:43:57,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,10,Phil,None,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,True,malamute,62.08
2016-12-15 02:14:29,22246,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,6554,809220051211603969,2016-12-15 02:14:29,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,None,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,True,Pomeranian,81.95
2016-12-14 17:16:53,14685,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",4046,809084759137812480,2016-12-14 17:16:53,https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,None,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,True,vizsla,91.14
2016-12-11 17:31:39,14015,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,4098,808001312164028416,2016-12-11 17:31:39,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,Cooper,None,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,True,Labrador_retriever,73.1
2016-12-10 16:22:02,16236,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,4288,807621403335917568,2016-12-10 16:22:02,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14,10,Ollie,NoneNonepupperNone,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,True,golden_retriever,87.32
2016-12-09 06:17:20,107015,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,56625,807106840509214720,2016-12-09 06:17:20,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,Stephan,None,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,True,Chihuahua,50.54
2016-12-08 23:53:08,14514,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,4418,807010152071229440,2016-12-08 23:53:08,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,Lennon,None,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,True,golden_retriever,61.08
2016-12-07 16:53:43,11363,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,2752,806542213899489280,2016-12-07 16:53:43,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,None,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,True,vizsla,93.86
2016-12-06 19:29:28,7145,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,1388,806219024703037440,2016-12-06 19:29:28,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,incredibly,None,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,True,chow,83.51
2016-12-06 00:32:26,9178,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,2209,805932879469572096,2016-12-06 00:32:26,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,None,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,True,Norwegian_elkhound,65.8
2016-12-02 17:27:25,15326,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,4480,804738756058218496,2016-12-02 17:27:25,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,None,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,True,Tibetan_mastiff,91.58
2016-11-30 01:31:12,11203,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,3220,803773340896923648,2016-11-30 01:31:12,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12,10,Diogi,NoneNoneNonepuppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,True,miniature_pinscher,81.71
2016-11-27 19:09:28,10085,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,2336,802952499103731712,2016-11-27 19:09:28,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,Marley,None,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,True,chow,94.4
2016-11-26 18:00:13,9959,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,2926,802572683846291456,2016-11-26 18:00:13,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,Winnie,None,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,True,golden_retriever,61.02
2016-11-23 21:29:33,9141,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,2391,801538201127157760,2016-11-23 21:29:33,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,Wallace,None,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,True,Pembroke,55.05
2016-11-22 20:58:07,27386,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,6961,801167903437357056,2016-11-22 20:58:07,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13,10,Milo,None,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,True,cocker_spaniel,74.02
2016-11-22 17:28:25,8992,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,2429,801115127852503040,2016-11-22 17:28:25,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12,10,Bones,doggoNonepupperNone,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,True,dalmatian,82.34
2016-11-21 17:23:47,11701,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,3214,800751577355128832,2016-11-21 17:23:47,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12,10,Mauve,None,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,True,cocker_spaniel,77.2
2016-11-21 01:37:04,14685,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,3495,800513324630806528,2016-11-21 01:37:04,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11,10,Chef,None,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,True,Pembroke,82.89
2016-11-20 00:59:15,17092,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,2980,800141422401830912,2016-11-20 00:59:15,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13,10,Peaches,None,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,True,golden_retriever,93.8
2016-11-17 17:04:16,11065,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,3227,799297110730567681,2016-11-17 17:04:16,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11,10,Jeffrey,None,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,True,malamute,98.5
2016-11-16 17:01:16,14712,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,5203,798933969379225600,2016-11-16 17:01:16,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12,10,Iroh,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,True,Siberian_husky,70.32
2016-11-16 16:28:21,8246,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,1663,798925684722855936,2016-11-16 16:28:21,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,True,West_Highland_white_terrier,53.95
2016-11-14 17:03:50,11548,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,2954,798209839306514432,2016-11-14 17:03:50,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,True,Pekinese,52.46
2016-11-12 21:02:38,16198,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,5656,797545162159308800,2016-11-12 21:02:38,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,Cassie,None,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,True,Pembroke,95.41
2016-11-12 00:36:46,22328,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,7726,797236660651966464,2016-11-12 00:36:46,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,Pancake,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,True,collie,76.7
2016-11-11 00:03:42,8564,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,2198,796865951799083009,2016-11-11 00:03:42,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,None,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,True,Cardigan,83.91
2016-11-09 00:37:46,36177,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,16628,796149749086875649,2016-11-09 00:37:46,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,None,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,True,golden_retriever,60.03
2016-11-08 20:00:55,9469,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,2703,796080075804475393,2016-11-08 20:00:55,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,Yogi,None,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,True,chow,97.38
2016-11-08 16:47:50,12071,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,4284,796031486298386433,2016-11-08 16:47:50,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,Daisy,None,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,True,golden_retriever,89.38
2016-11-06 22:59:35,11270,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,3323,795400264262053889,2016-11-06 22:59:35,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12,10,Brody,None,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,True,golden_retriever,92.55
2016-11-04 00:15:59,10686,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,3088,794332329137291264,2016-11-04 00:15:59,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,None,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,True,Samoyed,98.83
2016-11-02 23:45:19,18910,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,5711,793962221541933056,2016-11-02 23:45:19,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,None,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,True,Labrador_retriever,86.17
2016-11-02 16:00:06,10295,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,2187,793845145112371200,2016-11-02 16:00:06,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,None,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,True,Old_English_sheepdog,76.53
2016-11-01 00:00:38,11780,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,3812,793241302385262592,2016-11-01 00:00:38,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,None,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,True,golden_retriever,55.93
2016-10-31 21:00:23,17063,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,6547,793195938047070209,2016-10-31 21:00:23,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,NoneNoneNonepuppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,True,Labrador_retriever,65.48
2016-10-30 17:02:53,8209,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,1963,792773781206999040,2016-10-30 17:02:53,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,None,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,True,Yorkshire_terrier,91.28
2016-10-29 15:55:58,15128,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,4998,792394556390137856,2016-10-29 15:55:58,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,BeBe,None,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,True,cocker_spaniel,74.64
2016-10-28 17:07:05,8029,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,2088,792050063153438720,2016-10-28 17:07:05,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,None,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,True,komondor,94.29
2016-10-26 22:31:36,14670,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,4797,791406955684368384,2016-10-26 22:31:36,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,None,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,True,Pembroke,97.26
2016-10-24 23:37:28,9158,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,2203,790698755171364864,2016-10-24 23:37:28,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12,10,Mosby,None,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,True,Bernese_mountain_dog,99.65
2016-10-23 23:42:19,8740,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,2167,790337589677002753,2016-10-23 23:42:19,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,None,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,True,Pembroke,65.88
2016-10-21 22:48:24,7620,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,2279,789599242079838210,2016-10-21 22:48:24,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,None,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,True,Chesapeake_Bay_retriever,87.88
2016-10-21 00:53:56,10196,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,3014,789268448748703744,2016-10-21 00:53:56,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10,10,Stella,None,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,True,malamute,81.29
2016-10-20 16:15:26,10875,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,3244,789137962068021249,2016-10-20 16:15:26,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12,10,Bo,None,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,True,Chihuahua,74.61
2016-10-19 15:37:03,30658,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12014,788765914992902144,2016-10-19 15:37:03,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12,10,Butter,None,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,True,cocker_spaniel,50.05
2016-10-17 22:51:57,6865,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,1510,788150585577050112,2016-10-17 22:51:57,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13,10,Leo,None,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,True,chow,81.41
2016-10-16 18:11:26,11416,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,3240,787717603741622272,2016-10-16 18:11:26,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,NoneNoneNonepuppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,True,German_shepherd,99.23
2016-10-15 21:01:17,12120,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,3300,787397959788929025,2016-10-15 21:01:17,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,Moose,None,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,True,Chihuahua,90.05
2016-10-14 16:13:10,29725,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,9327,786963064373534720,2016-10-14 16:13:10,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,None,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,True,golden_retriever,91.53
2016-10-13 15:54:28,10497,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,3601,786595970293370880,2016-10-13 15:54:28,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dale,None,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,True,Pembroke,70.95
2016-10-07 22:15:26,10039,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,2970,784517518371221505,2016-10-07 22:15:26,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11,10,Frankie,None,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,True,malamute,75.78
2016-10-07 16:33:21,6329,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,1491,784431430411685888,2016-10-07 16:33:21,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12,10,Stormy,None,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,True,miniature_poodle,74.48
2016-10-05 00:40:09,9468,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,2608,783466772167098368,2016-10-05 00:40:09,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11,10,Finn,None,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,True,Chihuahua,78.9
2016-10-04 15:55:06,32651,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,13616,783334639985389568,2016-10-04 15:55:06,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12,10,Dave,None,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,True,Cardigan,59.39
2016-10-03 01:00:34,8310,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,1604,782747134529531904,2016-10-03 01:00:34,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11,10,Deacon,doggoNoneNoneNone,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,True,golden_retriever,56.07
2016-10-02 23:23:04,19250,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",6238,782722598790725632,2016-10-02 23:23:04,https://twitter.com/dog_rates/status/782722598790725632/photo/1,10,10,Penny,None,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,True,Irish_setter,57.46
2016-10-02 15:10:30,8694,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,2184,782598640137187329,2016-10-02 15:10:30,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11,10,Timmy,None,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,True,malamute,84.09
2016-10-01 19:47:08,18630,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,6470,782305867769217024,2016-10-01 19:47:08,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12,10,Sampson,doggoNoneNoneNone,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,True,briard,50.44
2016-09-28 21:56:36,9428,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,2458,781251288990355457,2016-09-28 21:56:36,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11,10,Oakley,None,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,True,Mexican_hairless,88.78
2016-09-27 16:06:28,6141,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,1505,780800785462489090,2016-09-27 16:06:28,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11,10,Koda,None,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,True,Siberian_husky,95.2
2016-09-27 02:53:48,13525,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,3839,780601303617732608,2016-09-27 02:53:48,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12,10,Hercules,None,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,True,Saint_Bernard,99.51
